PROP_SUB_TYPE_EN,ACTUAL_AREA,COMMON_AREA,ACTUAL_COMMON_AREA,BUILT_UP_AREA,BLD_LEVELS,SHOPS,FLATS,OFFICES,SWIMMING_POOLS,ELEVATORS,CREATION_DATE,IS_OFFPLAN_EN,PRE_REGISTRATION_NUMBER,IS_FREE_HOLD_EN,IS_LEASE_HOLD_EN,FLOORS,ROOMS_EN,CAR_PARKS,LAND_NUMBER,LAND_SUB_NUMBER,LAND_TYPE_EN,MASTER_PROJECT_EN,PROJECT_NUMBER,PROJECT_EN,AREA_EN,ZONE_EN
"Villa","309.7","0.69","208.86","284.81","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7404","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.7","0.66","201.44","284.81","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7400","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","384.1","0.85","259.03","285.31","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7425","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7392","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.72","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7419","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7402","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7391","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.34","0.66","201.87","284.81","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7409","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","3 B/R","2","7417","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7405","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.28","0.66","201.83","284.68","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7420","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.9","0.66","201.57","284.81","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7401","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","300.16","0.67","202.42","285.31","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","4 B/R","2","7422","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","194.92","0.43","131.45","258.73","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7406","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","300.45","0.67","202.62","284.81","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","4 B/R","2","7427","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.29","0.66","201.84","285.31","","","","","","","2026-01-29 17:34:58","Off-Plan","","Free Hold","No","2","4 B/R","2","7388","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.32","0.66","201.86","284.81","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7415","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.71","0.66","201.45","284.81","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7420","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","309.17","0.69","208.5","284.81","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","4 B/R","2","7419","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7396","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.69","0.66","201.43","285.31","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7393","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7421","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7386","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.29","0.66","201.16","284.68","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7401","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.28","0.66","201.83","285.31","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7390","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","384.3","0.85","259.17","284.68","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7404","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7389","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.3","0.66","201.84","285.31","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7407","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.72","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7392","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","3 B/R","2","7412","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.71","0.66","201.45","285.31","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","4 B/R","2","7410","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.89","0.67","202.24","285.31","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","4 B/R","2","7386","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","202.42","0.45","136.51","258.73","","","","","","","2026-01-29 17:34:53","Off-Plan","","Free Hold","No","2","3 B/R","2","7403","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.72","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7399","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.88","0.67","202.24","284.81","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7398","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.28","0.66","201.83","284.81","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","4 B/R","2","7392","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.67","0.66","201.42","284.68","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7409","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.71","0.66","201.45","285.31","","","","","","","2026-01-29 17:34:58","Off-Plan","","Free Hold","No","2","4 B/R","2","7388","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:53","Off-Plan","","Free Hold","No","2","3 B/R","2","7394","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","337.06","0.75","227.31","284.68","","","","","","","2026-01-29 17:34:52","Off-Plan","","Free Hold","No","2","4 B/R","2","7397","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.77","0.66","201.49","285.31","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7428","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.72","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7395","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7386","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","442.47","0.98","298.4","285.31","","","","","","","2026-01-29 17:34:52","Off-Plan","","Free Hold","No","2","4 B/R","2","7387","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.68","0.66","201.43","284.81","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7395","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","3 B/R","2","7416","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.72","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7418","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","3 B/R","2","7428","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:58","Off-Plan","","Free Hold","No","2","3 B/R","2","7388","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7422","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","3 B/R","2","7407","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","3 B/R","2","7400","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.72","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","3 B/R","2","7404","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.77","0.66","201.49","284.81","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7399","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","384.08","0.85","259.02","284.68","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7429","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.68","0.66","201.43","284.68","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7423","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","3 B/R","2","7419","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","298.71","0.66","201.45","284.81","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7429","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","300.44","0.67","202.61","284.68","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","4 B/R","2","7398","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.32","0.66","201.86","284.68","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7395","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:53","Off-Plan","","Free Hold","No","2","3 B/R","2","7399","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","3 B/R","2","7420","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299","0.66","201.64","285.31","","","","","","","2026-01-29 17:34:56","Off-Plan","","Free Hold","No","2","4 B/R","2","7406","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:57","Off-Plan","","Free Hold","No","2","3 B/R","2","7390","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","324.36","0.72","218.74","284.81","","","","","","","2026-01-29 17:34:52","Off-Plan","","Free Hold","No","2","4 B/R","2","7414","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","257.51","","","","","","","2026-01-29 17:34:53","Off-Plan","","Free Hold","No","2","3 B/R","2","7408","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","323","0.72","217.83","285.31","","","","","","","2026-01-29 17:34:52","Off-Plan","","Free Hold","No","2","4 B/R","2","7424","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","299.31","0.66","201.85","284.68","","","","","","","2026-01-29 17:34:54","Off-Plan","","Free Hold","No","2","4 B/R","2","7418","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","195","0.43","131.51","258.73","","","","","","","2026-01-29 17:34:55","Off-Plan","","Free Hold","No","2","3 B/R","2","7393","","Commercial","","4374","The Valley - Alva 2","Al Yufrah 1","Dubai"
"Villa","332.56","0.79","270.27","287.21","","","","","","","2026-01-29 18:06:06","Off-Plan","","Free Hold","No","2","4 B/R","2","7490","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","259.26","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","3 B/R","2","7486","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.51","0.71","243.41","284.68","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","4 B/R","2","7503","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","202.51","0.48","164.58","259.26","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","3 B/R","2","7471","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","329.05","0.78","267.42","284.81","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7485","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","3 B/R","2","7502","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","259.26","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","3 B/R","2","7491","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","204.75","0.49","166.4","257.51","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","3 B/R","2","7480","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","202.59","0.48","164.64","257.72","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","3 B/R","2","7472","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","355.15","0.84","288.63","284.81","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","4 B/R","2","7483","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","359.28","0.85","291.98","287.21","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7475","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","363.9","0.87","295.74","287.21","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7506","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.04","0.71","243.03","284.81","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7507","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","321.53","0.76","261.3","284.68","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7480","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","298.97","0.71","242.97","287.21","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7486","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299","0.71","242.99","287.21","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7504","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","259.26","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","3 B/R","2","7473","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.07","0.71","243.05","284.81","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","4 B/R","2","7498","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","382.64","0.91","310.97","284.68","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7482","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","379.74","0.9","308.61","287.21","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7471","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","3 B/R","2","7481","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","384.61","0.91","312.57","284.68","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7492","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","315.38","0.75","256.31","287.21","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7505","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","298.96","0.71","242.96","287.21","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7499","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","204.75","0.49","166.4","259.26","","","","","","","2026-01-29 18:06:06","Off-Plan","","Free Hold","No","2","3 B/R","2","7490","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","298.93","0.71","242.94","287.21","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","4 B/R","2","7488","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.07","0.71","243.05","287.21","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7470","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","328.96","0.78","267.34","287.21","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7500","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","353.36","0.84","287.17","284.68","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","4 B/R","2","7483","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","3 B/R","2","7474","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","330.56","0.79","268.64","284.81","","","","","","","2026-01-29 18:06:06","Off-Plan","","Free Hold","No","2","4 B/R","2","7484","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","298.96","0.71","242.96","284.68","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7481","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.07","0.71","243.05","284.81","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","4 B/R","2","7479","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","360.92","0.86","293.32","287.21","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7475","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.04","0.71","243.03","287.21","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7499","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.72","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","3 B/R","2","7479","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","393.85","0.94","320.08","284.81","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7482","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","369.1","0.88","299.96","287.21","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","4 B/R","2","7506","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","3 B/R","2","7498","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","3 B/R","2","7489","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","3 B/R","2","7494","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","298.93","0.71","242.94","284.68","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","4 B/R","2","7479","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","416.02","0.99","338.1","284.68","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7496","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","384.05","0.91","312.11","284.81","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7496","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","332.6","0.79","270.3","284.68","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7497","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","308.14","0.73","250.42","287.21","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7476","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","299.03","0.71","243.02","287.21","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","4 B/R","2","7486","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","327.99","0.78","266.55","284.81","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7480","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","259.26","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","3 B/R","2","7487","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","354.9","0.84","288.42","287.21","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","4 B/R","2","7469","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.51","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","3 B/R","2","7493","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","385.86","0.92","313.59","287.21","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","4 B/R","2","7476","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","259.26","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","3 B/R","2","7476","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.72","","","","","","","2026-01-29 18:06:09","Off-Plan","","Free Hold","No","2","3 B/R","2","7502","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","204.75","0.49","166.4","257.72","","","","","","","2026-01-29 18:06:07","Off-Plan","","Free Hold","No","2","3 B/R","2","7480","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","332.66","0.79","270.35","284.81","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7497","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","259.26","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","3 B/R","2","7504","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","202.52","0.48","164.59","257.51","","","","","","","2026-01-29 18:06:10","Off-Plan","","Free Hold","No","2","3 B/R","2","7472","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","195","0.46","158.47","257.72","","","","","","","2026-01-29 18:06:08","Off-Plan","","Free Hold","No","2","3 B/R","2","7474","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
"Villa","378.05","0.9","307.24","287.21","","","","","","","2026-01-29 18:06:11","Off-Plan","","Free Hold","No","2","4 B/R","2","7471","","Commercial","","4375","The Valley - Alva 3 ","Al Yufrah 1","Dubai"
